gmDate,seasonYR,teamAbbr,teamLoc,teamRslt,teamDayOff,teamTO,teamPF,teamFGA,teamFGM,teamFTA,teamFTM,teamORB,teamDRB,teamEFG%,teamTREB%,teamTO%,teamFT%
2012-11-29,2012,SA,0,0,1,20,20,80,36,24,18,11,34,51.25,54.878,18.0897,75.0
2012-11-29,2012,MIA,1,1,5,10,18,86,42,19,16,7,30,51.74,45.122,9.5822,84.21
2012-11-29,2012,DEN,0,0,3,15,16,84,38,24,19,10,30,51.19,48.1928,13.6911,79.17
2012-11-29,2012,GS,1,1,5,16,22,86,44,13,10,9,34,55.81,51.8072,14.8533,76.92
2012-11-30,2012,PHI,0,1,3,11,18,86,44,10,8,13,26,55.81,48.75,10.8481,80.0
2012-11-30,2012,CHA,1,0,2,13,10,83,39,18,12,13,28,51.81,51.25,12.5096,66.67
2012-11-30,2012,BKN,0,1,2,8,17,83,38,13,11,11,30,52.41,53.2468,8.2713,84.62
2012-11-30,2012,ORL,1,0,2,9,19,78,35,19,15,8,28,45.51,46.7532,9.4379,78.95
2012-11-30,2012,PHO,0,0,2,14,20,77,37,19,17,4,30,51.95,45.3333,14.0902,89.47
2012-11-30,2012,TOR,1,1,2,13,20,81,39,22,15,10,31,53.09,54.6667,12.5386,68.18
2012-11-30,2012,CLE,0,1,3,19,25,85,41,22,21,18,31,54.12,63.6364,16.7136,95.45
2012-11-30,2012,ATL,1,0,2,12,18,78,38,32,23,10,18,56.41,36.3636,11.5296,71.88
2012-11-30,2012,POR,0,0,2,23,19,69,24,37,27,10,27,36.96,50.6849,21.2412,72.97
2012-11-30,2012,BOS,1,1,2,21,27,73,36,20,18,5,31,53.42,49.3151,20.428,90.0
2012-11-30,2012,WAS,0,0,2,17,14,78,35,21,12,13,29,48.08,56.7568,16.3085,57.14
2012-11-30,2012,NY,1,1,2,8,20,81,43,15,10,3,29,60.49,43.2432,8.3682,66.67
2012-11-30,2012,MIL,0,0,2,12,24,93,34,16,12,13,34,39.25,45.6311,10.7105,75.0
2012-11-30,2012,MIN,1,1,2,16,13,87,34,27,19,16,40,43.68,54.3689,13.9276,70.37
2012-11-30,2012,UTA,0,0,2,19,21,92,38,12,11,21,19,45.11,45.977,16.3399,91.67
2012-11-30,2012,OKC,1,1,2,21,19,75,39,33,24,16,31,54.67,54.023,19.0011,72.73
2012-11-30,2012,DET,0,0,2,22,20,72,29,20,16,11,35,43.06,54.1176,21.4008,80.0
2012-11-30,2012,MEM,1,1,2,12,22,85,34,21,18,11,28,42.35,45.8824,11.2952,85.71
2012-11-30,2012,IND,0,1,3,9,19,85,37,19,14,10,31,48.82,49.3976,8.7925,73.68
2012-11-30,2012,SAC,1,0,3,13,19,75,32,25,22,8,34,46.67,50.6024,13.1313,88.0
2012-11-30,2012,DEN,0,0,1,16,19,86,40,22,15,13,25,51.16,45.2381,14.3266,68.18
2012-11-30,2012,LAL,1,1,3,15,22,87,47,17,11,15,31,63.79,54.7619,13.7011,64.71
2012-12-01,2012,BKN,0,0,1,19,21,75,33,27,17,9,29,48.0,52.0548,17.9448,62.96
2012-12-01,2012,MIA,1,1,2,10,25,78,40,19,15,8,27,55.77,47.9452,10.3778,78.95
2012-12-01,2012,POR,0,1,1,14,21,94,46,21,17,12,29,53.72,46.0674,11.9413,80.95
2012-12-01,2012,CLE,1,0,1,18,21,99,43,22,18,15,33,50.0,53.9326,14.209000000000001,81.82
2012-12-01,2012,PHI,0,0,1,11,19,82,36,18,13,11,26,45.73,42.5287,10.8997,72.22
2012-12-01,2012,CHI,1,1,3,13,16,81,38,21,13,12,38,49.38,57.4713,12.592,61.9
2012-12-01,2012,UTA,0,0,1,15,22,94,48,11,9,12,26,56.91,50.0,13.1764,81.82
2012-12-01,2012,HOU,1,1,3,16,17,83,46,26,21,10,28,62.05,50.0,14.4875,80.77
2012-12-01,2012,OKC,0,1,1,14,17,79,40,17,13,11,34,55.06,51.1364,13.9331,76.47
2012-12-01,2012,NO,1,0,3,17,16,81,30,18,13,16,27,40.74,48.8636,16.0498,72.22
2012-12-01,2012,BOS,0,0,1,16,19,82,34,17,14,11,32,45.12,50.5882,15.1688,82.35
2012-12-01,2012,MIL,1,1,1,15,13,79,36,20,15,9,33,48.1,49.4118,14.5914,75.0
2012-12-01,2012,MEM,0,0,1,20,24,99,36,22,19,18,34,38.38,52.0,15.5424,86.36
2012-12-01,2012,SA,1,1,2,18,22,89,37,24,18,13,35,45.51,48.0,15.3113,75.0
2012-12-01,2012,DET,0,0,1,16,15,85,29,18,14,15,37,37.06,51.4851,14.6897,77.78
2012-12-01,2012,DAL,1,1,3,13,18,93,38,8,5,13,36,46.77,48.5149,11.87,62.5
2012-12-01,2012,SAC,0,0,1,17,19,76,29,18,14,10,30,44.08,49.3827,16.845,77.78
2012-12-01,2012,LAC,1,1,3,5,15,86,47,16,10,8,33,61.63,50.6173,5.1,62.5
2012-12-01,2012,IND,0,0,1,16,19,74,34,20,16,8,28,51.35,46.7532,16.1943,80.0
2012-12-01,2012,GS,1,1,2,17,22,80,38,19,18,11,30,53.13,53.2468,16.1352,94.74
2012-12-02,2012,PHO,0,0,2,17,23,80,39,19,13,11,34,53.75,51.1364,16.1352,68.42
2012-12-02,2012,NY,1,1,2,8,13,90,40,17,14,16,27,51.11,48.8636,7.5844,82.35
2012-12-02,2012,ORL,0,1,2,12,28,86,43,20,19,5,39,54.65,48.8889,11.235999999999999,95.0
2012-12-02,2012,LAL,1,0,2,11,16,86,36,39,25,12,34,45.35,51.1111,9.6356,64.1
2012-12-03,2012,POR,0,1,2,16,20,92,43,26,20,13,35,53.26,53.9326,13.3958,76.92
2012-12-03,2012,CHA,1,0,3,17,19,88,41,22,17,9,32,53.98,46.0674,14.8239,77.27
2012-12-03,2012,CLE,0,0,2,11,20,95,32,17,12,20,33,35.26,51.9608,9.6933,70.59
2012-12-03,2012,DET,1,1,2,12,16,84,36,19,13,15,34,45.24,48.0392,11.4987,68.42
2012-12-03,2012,MIL,0,0,2,16,16,76,29,23,15,19,21,43.42,51.9481,15.6678,65.22
2012-12-03,2012,NO,1,1,2,12,23,82,43,11,11,13,24,55.49,48.0519,12.1408,100.0
2012-12-03,2012,LAC,0,1,2,10,14,89,42,24,17,13,23,49.44,46.7532,9.1274,70.83
2012-12-03,2012,UTA,1,0,2,17,26,74,42,15,11,9,32,62.84,53.2468,17.418,73.33
2012-12-03,2012,TOR,0,0,3,16,30,86,42,19,17,9,28,54.07,41.1111,14.498,89.47
2012-12-03,2012,DEN,1,1,3,17,20,85,40,43,27,23,30,50.59,58.8889,14.0589,62.79
2012-12-03,2012,ORL,0,1,1,8,19,92,40,16,14,11,32,47.83,50.0,7.4738,87.5
2012-12-03,2012,GS,1,0,2,14,20,81,37,18,13,9,34,50.0,50.0,13.6028,72.22
2012-12-04,2012,MIA,0,0,3,12,20,89,41,16,11,12,31,50.56,49.4253,11.107000000000001,68.75
2012-12-04,2012,WAS,1,1,4,12,14,79,38,29,22,8,36,52.53,50.5747,11.5652,75.86
2012-12-04,2012,MIN,0,1,4,16,18,77,41,17,10,7,40,61.69,54.023,15.9236,58.82
2012-12-04,2012,PHI,1,0,3,13,15,83,35,23,13,13,27,45.18,45.977,12.2503,56.52
2012-12-04,2012,OKC,0,1,3,14,19,66,40,34,30,2,31,65.91,45.2055,14.743,88.24
2012-12-04,2012,BKN,1,0,3,12,25,91,39,23,19,16,24,50.55,54.7945,10.6082,82.61
2012-12-04,2012,LAL,0,0,2,19,25,82,38,34,22,14,38,50.61,50.9804,16.385,64.71
2012-12-04,2012,HOU,1,1,3,10,28,101,38,31,24,21,29,41.09,49.0196,8.0231,77.42
2012-12-04,2012,IND,0,1,3,12,21,80,29,27,20,16,30,37.5,50.0,11.5518,74.07
2012-12-04,2012,CHI,1,0,3,19,21,73,28,20,16,13,33,41.1,50.0,18.8492,80.0
2012-12-04,2012,PHO,0,0,2,18,26,82,38,22,16,9,23,50.0,39.0244,16.4114,72.73
2012-12-04,2012,MEM,1,1,3,19,22,85,40,31,24,15,35,49.41,60.9756,16.151,77.42
2012-12-05,2012,NY,0,1,3,8,18,92,39,13,9,10,26,49.46,41.8605,7.5672,69.23
2012-12-05,2012,CHA,1,0,2,14,14,83,39,15,13,12,38,51.2,58.1395,13.5135,86.67
2012-12-05,2012,POR,0,0,2,12,15,79,34,22,18,9,28,46.84,44.5783,11.919,81.82
2012-12-05,2012,IND,1,1,1,15,12,80,36,19,18,13,33,50.63,55.4217,14.5124,94.74
2012-12-05,2012,DEN,0,0,2,20,25,79,38,25,21,11,29,52.53,45.977,18.1818,84.0
2012-12-05,2012,ATL,1,1,5,14,19,95,42,19,16,19,28,48.42,54.023,11.9291,84.21
2012-12-05,2012,MIN,0,0,1,13,19,84,37,30,14,13,28,47.62,47.6744,11.7967,46.67
2012-12-05,2012,BOS,1,1,4,16,24,78,41,26,18,6,39,55.13,52.3256,15.1745,69.23
2012-12-05,2012,GS,0,1,2,10,22,75,34,34,27,9,26,51.33,44.3038,10.004,79.41
2012-12-05,2012,DET,1,0,2,17,26,79,35,31,21,15,29,48.1,55.6962,15.5053,67.74
2012-12-05,2012,CHI,0,1,1,16,24,72,34,27,23,10,35,50.0,52.3256,16.0192,85.19
2012-12-05,2012,CLE,1,0,2,10,18,85,31,25,18,14,27,39.41,47.6744,9.434,72.0
2012-12-05,2012,LAL,0,1,1,9,16,80,37,22,16,9,37,54.38,50.0,9.1204,72.73
2012-12-05,2012,NO,1,0,2,12,20,85,35,18,10,12,34,45.29,50.0,11.4373,55.56
2012-12-05,2012,MIL,0,0,2,11,21,84,35,29,24,8,28,44.64,40.4494,10.2079,82.76
2012-12-05,2012,SA,1,1,4,17,20,85,40,28,24,14,39,50.59,59.5506,14.8705,85.71
2012-12-05,2012,ORL,0,0,2,20,20,77,34,17,12,13,33,44.81,54.7619,19.1424,70.59
2012-12-05,2012,UTA,1,1,2,13,16,77,32,27,22,8,30,42.21,45.2381,12.7601,81.48
2012-12-05,2012,TOR,0,0,2,11,23,86,35,28,24,10,30,44.19,45.977,10.0622,85.71
2012-12-05,2012,SAC,1,1,4,16,18,82,38,34,25,10,37,50.0,54.023,14.1643,73.53
2012-12-05,2012,DAL,0,0,4,22,18,84,34,19,17,11,30,43.45,45.5556,19.2375,89.47
2012-12-05,2012,LAC,1,1,2,18,17,90,45,21,16,12,37,53.33,54.4444,15.3531,76.19
2012-12-06,2012,NY,0,1,1,7,19,91,41,19,12,11,35,54.95,51.6854,6.5814,63.16
2012-12-06,2012,MIA,1,0,2,14,21,76,32,28,22,7,36,46.05,48.3146,13.6826,78.57
2012-12-06,2012,DAL,0,1,1,17,23,78,37,24,19,11,33,50.0,51.1628,16.1046,79.17
2012-12-06,2012,PHO,1,0,2,13,20,85,34,25,18,13,29,44.71,48.8372,11.9266,72.0
2012-12-07,2012,BOS,0,0,2,19,23,81,35,25,18,7,46,46.91,49.5327,17.1171,72.0
2012-12-07,2012,PHI,1,1,3,9,26,99,37,26,19,17,37,38.38,50.4673,7.5352,73.08
2012-12-07,2012,DEN,0,1,2,8,17,86,38,20,13,10,27,45.93,46.8354,7.7821,65.0
2012-12-07,2012,IND,1,0,2,19,22,76,34,18,11,9,33,51.32,53.1646,18.4609,61.11
2012-12-07,2012,CHI,0,1,2,9,20,82,43,21,17,13,28,55.49,59.4203,8.9785,80.95
2012-12-07,2012,DET,1,0,2,8,19,70,36,31,24,5,23,57.14,40.5797,8.7298,77.42
2012-12-07,2012,GS,0,1,2,11,21,90,46,10,8,15,32,56.11,51.6484,10.4364,80.0
2012-12-07,2012,BKN,1,0,3,13,13,87,37,23,17,15,29,48.85,48.3516,11.8053,73.91
2012-12-07,2012,WAS,0,0,3,12,17,79,36,20,16,7,25,50.0,40.5063,12.024000000000001,80.0
2012-12-07,2012,ATL,1,1,2,14,19,85,41,19,12,15,32,54.12,59.4937,13.0402,63.16
2012-12-07,2012,CLE,0,0,2,20,24,87,30,9,6,11,30,38.51,43.617,18.0245,66.67
2012-12-07,2012,MIN,1,1,2,21,17,70,30,35,27,13,40,45.71,56.383,19.7368,77.14
2012-12-07,2012,MEM,0,1,3,17,17,72,36,22,16,11,35,55.56,61.3333,17.2274,72.73
2012-12-07,2012,NO,1,0,2,13,16,75,36,12,9,5,24,53.33,38.6667,13.9365,75.0
2012-12-07,2012,CHA,0,0,2,11,23,81,36,32,18,14,31,46.3,43.2692,10.3695,56.25
2012-12-07,2012,MIL,1,1,2,10,17,94,38,32,26,23,36,43.62,56.7308,8.4688,81.25
2012-12-07,2012,HOU,0,0,3,19,14,95,37,8,7,10,27,44.74,42.5287,16.1675,87.5
2012-12-07,2012,SA,1,1,2,18,10,87,48,13,12,6,44,58.62,57.4713,16.2572,92.31
2012-12-07,2012,TOR,0,0,2,15,28,82,33,31,26,12,29,44.51,44.5652,13.5575,83.87
2012-12-07,2012,UTA,1,1,2,11,26,91,45,35,28,15,36,56.59,55.4348,9.3697,80.0
2012-12-07,2012,LAL,0,0,2,17,23,84,36,31,25,15,30,49.4,55.5556,14.829,80.65
2012-12-07,2012,OKC,1,1,3,14,24,84,41,28,23,11,25,54.17,44.4444,12.6904,82.14
2012-12-07,2012,ORL,0,0,2,16,24,80,30,21,18,6,34,40.0,43.956,15.2033,85.71
2012-12-07,2012,SAC,1,1,2,18,19,79,32,28,23,10,41,43.04,56.044,16.4654,82.14
2012-12-08,2012,PHO,0,0,2,20,22,78,36,20,18,9,28,51.92,47.4359,18.7266,90.0
2012-12-08,2012,LAC,1,1,3,11,16,93,48,24,14,17,24,55.38,52.5641,9.602,58.33
2012-12-08,2012,SA,0,1,1,11,22,90,50,15,13,9,36,66.11,60.0,10.222999999999999,86.67
2012-12-08,2012,CHA,1,0,1,12,16,79,37,31,22,7,23,50.63,40.0,11.4679,70.97
2012-12-08,2012,GS,0,1,1,19,16,81,35,27,22,13,44,48.77,60.6383,16.9825,81.48
2012-12-08,2012,WAS,1,0,1,8,20,87,37,23,14,7,30,47.7,39.3617,7.6104,60.87
2012-12-08,2012,PHI,0,0,1,8,19,79,31,16,13,12,24,41.77,52.9412,8.507,81.25
2012-12-08,2012,BOS,1,1,1,12,19,75,40,12,8,7,25,56.0,47.0588,13.0039,66.67
2012-12-08,2012,NO,0,0,1,19,23,78,35,13,12,9,25,50.0,50.7463,18.4969,92.31
2012-12-08,2012,MIA,1,1,2,16,18,69,40,24,19,2,31,63.04,49.2537,16.7434,79.17
2012-12-08,2012,DET,0,1,1,9,22,75,35,33,25,10,25,52.67,43.2099,9.1352,75.76
2012-12-08,2012,CLE,1,0,1,14,27,91,39,17,13,20,26,46.15,56.7901,12.4467,76.47
2012-12-08,2012,ATL,0,1,1,16,16,77,34,25,18,14,30,48.7,52.381,15.3846,72.0
2012-12-08,2012,MEM,1,0,1,16,19,77,33,18,11,11,29,46.75,47.619,15.8541,61.11
2012-12-08,2012,NY,0,0,2,15,17,84,27,28,23,14,26,36.9,45.977,13.4747,82.14
2012-12-08,2012,CHI,1,1,1,19,20,78,34,18,18,10,37,48.08,54.023,18.109,100.0
2012-12-08,2012,DAL,0,1,2,12,24,91,43,25,20,11,29,52.75,51.9481,10.5263,80.0
2012-12-08,2012,HOU,1,0,1,20,26,72,35,38,27,4,33,56.94,48.0519,18.3959,71.05
2012-12-08,2012,SAC,0,1,1,10,16,86,36,22,18,9,35,47.09,48.3516,9.4625,81.82
2012-12-08,2012,POR,1,0,3,19,23,75,29,18,14,11,36,44.0,51.6484,18.6421,77.78
2012-12-09,2012,TOR,0,0,2,14,22,77,30,17,13,11,28,45.45,46.4286,14.2161,76.47
