gmDate,teamAbbr,ptsFor,ptsAgnst
2013-11-28,GS,1625,1566
2013-11-28,HOU,1744,1648
2013-11-28,IND,1460,1297
2013-11-28,LAC,1712,1630
2013-11-28,LAL,1605,1637
2013-11-28,MEM,1409,1438
2013-11-28,MIA,1588,1441
2013-11-28,MIL,1259,1403
2013-11-28,MIN,1797,1716
2013-11-28,NO,1410,1400
2013-11-28,NY,1291,1385
2013-11-28,OKC,1336,1273
2013-11-28,ORL,1500,1508
2013-11-28,PHI,1649,1745
2013-11-28,PHO,1513,1482
2013-11-28,POR,1664,1584
2013-11-28,SA,1518,1355
2013-11-28,SAC,1245,1294
2013-11-28,TOR,1370,1356
2013-11-28,UTA,1416,1587
2013-11-28,WAS,1504,1520
2013-11-30,ATL,1675,1684
2013-11-30,BKN,1531,1652
2013-11-30,BOS,1682,1744
2013-11-30,CHA,1507,1554
2013-11-30,CHI,1292,1285
2013-11-30,CLE,1475,1621
2013-11-30,DAL,1775,1742
2013-11-30,DEN,1567,1544
2013-11-30,DET,1572,1605
2013-11-30,GS,1737,1679
2013-11-30,HOU,1858,1743
2013-11-30,IND,1553,1370
2013-11-30,LAC,1816,1728
2013-11-30,LAL,1711,1739
2013-11-30,MEM,1409,1438
2013-11-30,MIA,1678,1524
2013-11-30,MIL,1335,1495
2013-11-30,MIN,1797,1716
2013-11-30,NO,1531,1505
2013-11-30,NY,1386,1482
2013-11-30,OKC,1449,1385
2013-11-30,ORL,1591,1617
2013-11-30,PHI,1754,1866
2013-11-30,PHO,1625,1583
2013-11-30,POR,1664,1584
2013-11-30,SA,1627,1446
2013-11-30,SAC,1343,1398
2013-11-30,TOR,1453,1446
2013-11-30,UTA,1517,1699
2013-11-30,WAS,1577,1613
2013-12-01,ATL,1776,1792
2013-12-01,BKN,1628,1740
2013-12-01,BOS,1767,1836
2013-12-01,CHA,1507,1554
2013-12-01,CHI,1385,1382
2013-12-01,CLE,1572,1714
2013-12-01,DAL,1881,1854
2013-12-01,DEN,1567,1544
2013-12-01,DET,1572,1605
2013-12-01,GS,1737,1679
2013-12-01,HOU,1970,1849
2013-12-01,IND,1553,1370
2013-12-01,LAC,1816,1728
2013-12-01,LAL,1711,1739
2013-12-01,MEM,1497,1535
2013-12-01,MIA,1678,1524
2013-12-01,MIL,1427,1580
2013-12-01,MIN,1909,1822
2013-12-01,NO,1531,1505
2013-12-01,NY,1386,1482
2013-12-01,OKC,1449,1385
2013-12-01,ORL,1591,1617
2013-12-01,PHI,1754,1866
2013-12-01,PHO,1729,1695
2013-12-01,POR,1664,1584
2013-12-01,SA,1733,1558
2013-12-01,SAC,1343,1398
2013-12-01,TOR,1453,1446
2013-12-01,UTA,1629,1803
2013-12-01,WAS,1685,1714
2013-12-02,ATL,1776,1792
2013-12-02,BKN,1628,1740
2013-12-02,BOS,1767,1836
2013-12-02,CHA,1605,1653
2013-12-02,CHI,1385,1382
2013-12-02,CLE,1572,1714
2013-12-02,DAL,1881,1854
2013-12-02,DEN,1679,1642
2013-12-02,DET,1687,1705
2013-12-02,GS,1852,1792
2013-12-02,HOU,1970,1849
2013-12-02,IND,1658,1470
2013-12-02,LAC,1916,1833
2013-12-02,LAL,1819,1853
2013-12-02,MEM,1497,1535
2013-12-02,MIA,1777,1622
2013-12-02,MIL,1427,1580
2013-12-02,MIN,2012,1935
2013-12-02,NO,1634,1604
2013-12-02,NY,1485,1585
2013-12-02,OKC,1562,1488
2013-12-02,ORL,1591,1617
2013-12-02,PHI,1854,1981
2013-12-02,PHO,1729,1695
2013-12-02,POR,1778,1692
2013-12-02,SA,1733,1558
2013-12-02,SAC,1456,1513
2013-12-02,TOR,1551,1558
2013-12-02,UTA,1629,1803
2013-12-02,WAS,1685,1714
2013-12-03,ATL,1876,1894
2013-12-03,BKN,1628,1740
2013-12-03,BOS,1767,1836
2013-12-03,CHA,1605,1653
2013-12-03,CHI,1513,1513
2013-12-03,CLE,1572,1714
2013-12-03,DAL,1881,1854
2013-12-03,DEN,1679,1642
2013-12-03,DET,1687,1705
2013-12-03,GS,1852,1792
2013-12-03,HOU,2073,1958
2013-12-03,IND,1760,1576
2013-12-03,LAC,1916,1833
2013-12-03,LAL,1819,1853
2013-12-03,MEM,1497,1535
2013-12-03,MIA,1777,1622
2013-12-03,MIL,1427,1580
2013-12-03,MIN,2012,1935
2013-12-03,NO,1765,1732
2013-12-03,NY,1485,1585
2013-12-03,OKC,1562,1488
2013-12-03,ORL,1671,1715
2013-12-03,PHI,1854,1981
2013-12-03,PHO,1729,1695
2013-12-03,POR,1884,1794
2013-12-03,SA,1835,1658
2013-12-03,SAC,1456,1513
2013-12-03,TOR,1551,1558
2013-12-03,UTA,1738,1906
2013-12-03,WAS,1783,1794
2013-12-04,ATL,1876,1894
2013-12-04,BKN,1715,1851
2013-12-04,BOS,1875,1936
2013-12-04,CHA,1687,1742
2013-12-04,CHI,1513,1513
2013-12-04,CLE,1572,1714
2013-12-04,DAL,1970,1936
2013-12-04,DEN,1790,1729
2013-12-04,DET,1794,1802
2013-12-04,GS,1964,1895
2013-12-04,HOU,2073,1958
2013-12-04,IND,1760,1576
2013-12-04,LAC,1916,1833
2013-12-04,LAL,1819,1853
2013-12-04,MEM,1607,1626
2013-12-04,MIA,1874,1729
2013-12-04,MIL,1527,1688
2013-12-04,MIN,2012,1935
2013-12-04,NO,1765,1732
2013-12-04,NY,1485,1585
2013-12-04,OKC,1659,1583
2013-12-04,ORL,1796,1841
2013-12-04,PHI,1980,2106
2013-12-04,PHO,1820,1805
2013-12-04,POR,1884,1794
2013-12-04,SA,1835,1658
2013-12-04,SAC,1551,1610
2013-12-04,TOR,1654,1670
2013-12-04,UTA,1738,1906
2013-12-04,WAS,1783,1794
2013-12-05,ATL,1983,1991
2013-12-05,BKN,1715,1851
2013-12-05,BOS,1875,1936
2013-12-05,CHA,1687,1742
2013-12-05,CHI,1513,1513
2013-12-05,CLE,1670,1802
2013-12-05,DAL,2070,2033
2013-12-05,DEN,1878,1827
2013-12-05,DET,1899,1900
2013-12-05,GS,1964,1895
2013-12-05,HOU,2161,2055
2013-12-05,IND,1855,1662
2013-12-05,LAC,2013,1940
2013-12-05,LAL,1819,1853
2013-12-05,MEM,1607,1626
2013-12-05,MIA,1874,1729
2013-12-05,MIL,1625,1793
2013-12-05,MIN,2012,1935
2013-12-05,NO,1862,1832
2013-12-05,NY,1485,1585
2013-12-05,OKC,1763,1694
2013-12-05,ORL,1796,1841
2013-12-05,PHI,1980,2106
2013-12-05,PHO,1917,1893
2013-12-05,POR,1995,1898
2013-12-05,SA,1835,1658
2013-12-05,SAC,1551,1610
2013-12-05,TOR,1654,1670
2013-12-05,UTA,1824,2001
2013-12-05,WAS,1783,1794
2013-12-06,ATL,1983,1991
2013-12-06,BKN,1798,1964
2013-12-06,BOS,1875,1936
2013-12-06,CHA,1687,1742
2013-12-06,CHI,1620,1600
2013-12-06,CLE,1670,1802
2013-12-06,DAL,2070,2033
2013-12-06,DEN,1878,1827
2013-12-06,DET,1899,1900
2013-12-06,GS,1964,1895
2013-12-06,HOU,2161,2055
2013-12-06,IND,1855,1662
2013-12-06,LAC,2114,2021
2013-12-06,LAL,1819,1853
2013-12-06,MEM,1688,1727
2013-12-06,MIA,1961,1836
2013-12-06,MIL,1625,1793
2013-12-06,MIN,2012,1935
2013-12-06,NO,1862,1832
2013-12-06,NY,1598,1668
2013-12-06,OKC,1763,1694
2013-12-06,ORL,1796,1841
2013-12-06,PHI,1980,2106
2013-12-06,PHO,1917,1893
2013-12-06,POR,1995,1898
2013-12-06,SA,1835,1658
2013-12-06,SAC,1551,1610
2013-12-06,TOR,1654,1670
2013-12-06,UTA,1824,2001
2013-12-06,WAS,1783,1794
2013-12-07,ATL,2091,2080
2013-12-07,BKN,1798,1964
2013-12-07,BOS,1981,2034
2013-12-07,CHA,1792,1830
2013-12-07,CHI,1620,1600
2013-12-07,CLE,1759,1910
2013-12-07,DAL,2070,2033
2013-12-07,DEN,1976,1933
2013-12-07,DET,1899,1900
2013-12-07,GS,2047,2000
2013-12-07,HOU,2266,2138
2013-12-07,IND,1855,1662
2013-12-07,LAC,2114,2021
2013-12-07,LAL,1925,1953
2013-12-07,MEM,1688,1727
2013-12-07,MIA,1961,1836
2013-12-07,MIL,1734,1898
2013-12-07,MIN,2012,1935
2013-12-07,NO,1957,1941
2013-12-07,NY,1719,1751
2013-12-07,OKC,1872,1789
2013-12-07,ORL,1879,1962
2013-12-07,PHI,2068,2211
2013-12-07,PHO,2023,1990
2013-12-07,POR,2125,1996
2013-12-07,SA,1835,1658
2013-12-07,SAC,1651,1716
2013-12-07,TOR,1751,1776
2013-12-07,UTA,1922,2131
2013-12-07,WAS,1888,1903
2013-12-08,ATL,2091,2080
2013-12-08,BKN,1888,2046
2013-12-08,BOS,1981,2034
2013-12-08,CHA,1792,1830
2013-12-08,CHI,1695,1692
2013-12-08,CLE,1847,1992
2013-12-08,DAL,2178,2139
2013-12-08,DEN,2079,2025
2013-12-08,DET,1991,1975
2013-12-08,GS,2155,2082
2013-12-08,HOU,2266,2138
2013-12-08,IND,1966,1762
2013-12-08,LAC,2196,2109
2013-12-08,LAL,1925,1953
2013-12-08,MEM,1770,1835
2013-12-08,MIA,2064,1918
2013-12-08,MIL,1816,1988
2013-12-08,MIN,2094,2038
2013-12-08,NO,1957,1941
2013-12-08,NY,1719,1751
2013-12-08,OKC,1872,1789
2013-12-08,ORL,1879,1962
2013-12-08,PHI,2160,2314
2013-12-08,PHO,2023,1990
2013-12-08,POR,2231,2104
2013-12-08,SA,1935,1769
2013-12-08,SAC,1763,1818
2013-12-08,TOR,1751,1776
2013-12-08,UTA,2024,2243
2013-12-08,WAS,1888,1903
2013-12-09,ATL,2091,2080
2013-12-09,BKN,1888,2046
2013-12-09,BOS,2095,2107
2013-12-09,CHA,1792,1830
2013-12-09,CHI,1695,1692
2013-12-09,CLE,1847,1992
2013-12-09,DAL,2178,2139
2013-12-09,DEN,2079,2025
2013-12-09,DET,2086,2085
2013-12-09,GS,2155,2082
2013-12-09,HOU,2364,2226
2013-12-09,IND,2060,1880
2013-12-09,LAC,2196,2109
2013-12-09,LAL,2019,2059
2013-12-09,MEM,1770,1835
2013-12-09,MIA,2174,2013
2013-12-09,MIL,1816,1988
2013-12-09,MIN,2094,2038
2013-12-09,NO,1957,1941
2013-12-09,NY,1792,1865
2013-12-09,OKC,1990,1883
2013-12-09,ORL,1967,2060
2013-12-09,PHI,2160,2314
2013-12-09,PHO,2023,1990
2013-12-09,POR,2231,2104
2013-12-09,SA,1935,1769
2013-12-09,SAC,1763,1818
2013-12-09,TOR,1857,1870
2013-12-09,UTA,2024,2243
2013-12-09,WAS,1888,1903
2013-12-10,ATL,2091,2080
2013-12-10,BKN,1888,2046
2013-12-10,BOS,2095,2107
2013-12-10,CHA,1907,1941
2013-12-10,CHI,1695,1692
2013-12-10,CLE,1847,1992
2013-12-10,DAL,2275,2251
2013-12-10,DEN,2154,2099
2013-12-10,DET,2086,2085
2013-12-10,GS,2266,2197
2013-12-10,HOU,2364,2226
2013-12-10,IND,2060,1880
2013-12-10,LAC,2290,2192
2013-12-10,LAL,2019,2059
2013-12-10,MEM,1864,1920
2013-12-10,MIA,2174,2013
2013-12-10,MIL,1816,1988
2013-12-10,MIN,2094,2038
2013-12-10,NO,1957,1941
2013-12-10,NY,1792,1865
2013-12-10,OKC,1990,1883
2013-12-10,ORL,2052,2154
2013-12-10,PHI,2243,2408
2013-12-10,PHO,2023,1990
2013-12-10,POR,2336,2198
2013-12-10,SA,1935,1769
2013-12-10,SAC,1875,1915
2013-12-10,TOR,1857,1870
2013-12-10,UTA,2118,2348
2013-12-10,WAS,1962,1978
2013-12-11,ATL,2183,2181
2013-12-11,BKN,1992,2142
2013-12-11,BOS,2191,2211
2013-12-11,CHA,1907,1941
2013-12-11,CHI,1769,1770
2013-12-11,CLE,1956,2086
2013-12-11,DAL,2275,2251
2013-12-11,DEN,2154,2099
2013-12-11,DET,2180,2206
2013-12-11,GS,2266,2197
2013-12-11,HOU,2364,2226
2013-12-11,IND,2150,1964
2013-12-11,LAC,2290,2192
2013-12-11,LAL,2127,2173
2013-12-11,MEM,1864,1920
2013-12-11,MIA,2258,2103
2013-12-11,MIL,1894,2062
2013-12-11,MIN,2215,2132
2013-12-11,NO,1957,1941
2013-12-11,NY,1886,1974
2013-12-11,OKC,2091,1975
2013-12-11,ORL,2052,2154
2013-12-11,PHI,2243,2408
2013-12-11,PHO,2137,2098
2013-12-11,POR,2336,2198
2013-12-11,SA,2051,1872
2013-12-11,SAC,1875,1915
2013-12-11,TOR,1960,1986
2013-12-11,UTA,2118,2348
2013-12-11,WAS,1962,1978
2013-12-12,ATL,2183,2181
2013-12-12,BKN,1992,2142
2013-12-12,BOS,2279,2307
2013-12-12,CHA,1990,2033
2013-12-12,CHI,1847,1853
2013-12-12,CLE,1956,2086
2013-12-12,DAL,2368,2346
2013-12-12,DEN,2154,2099
2013-12-12,DET,2286,2317
2013-12-12,GS,2361,2290
2013-12-12,HOU,2364,2226
2013-12-12,IND,2150,1964
2013-12-12,LAC,2386,2280
2013-12-12,LAL,2127,2173
2013-12-12,MEM,1964,2036
2013-12-12,MIA,2258,2103
2013-12-12,MIL,1971,2171
2013-12-12,MIN,2321,2231
2013-12-12,NO,2068,2047
2013-12-12,NY,1969,2052
2013-12-12,OKC,2207,2075
2013-12-12,ORL,2144,2237
2013-12-12,PHI,2342,2514
2013-12-12,PHO,2137,2098
2013-12-12,POR,2336,2198
2013-12-12,SA,2160,1949
2013-12-12,SAC,1976,2037
2013-12-12,TOR,1960,1986
2013-12-12,UTA,2240,2449
2013-12-12,WAS,1962,1978
2013-12-13,ATL,2183,2181
2013-12-13,BKN,2094,2235
2013-12-13,BOS,2279,2307
2013-12-13,CHA,1990,2033
2013-12-13,CHI,1847,1853
2013-12-13,CLE,1956,2086
2013-12-13,DAL,2368,2346
2013-12-13,DEN,2154,2099
2013-12-13,DET,2286,2317
2013-12-13,GS,2361,2290
2013-12-13,HOU,2468,2337
2013-12-13,IND,2150,1964
2013-12-13,LAC,2479,2382
2013-12-13,LAL,2127,2173
2013-12-13,MEM,1964,2036
2013-12-13,MIA,2258,2103
2013-12-13,MIL,1971,2171
2013-12-13,MIN,2321,2231
2013-12-13,NO,2068,2047
2013-12-13,NY,1969,2052
2013-12-13,OKC,2207,2075
2013-12-13,ORL,2144,2237
2013-12-13,PHI,2342,2514
2013-12-13,PHO,2137,2098
2013-12-13,POR,2447,2302
2013-12-13,SA,2160,1949
2013-12-13,SAC,1976,2037
2013-12-13,TOR,1960,1986
2013-12-13,UTA,2240,2449
2013-12-13,WAS,1962,1978
2013-12-14,ATL,2284,2280
2013-12-14,BKN,2193,2338
2013-12-14,BOS,2369,2393
2013-12-14,CHA,2084,2132
2013-12-14,CHI,1938,1943
2013-12-14,CLE,2065,2186
2013-12-14,DAL,2368,2346
2013-12-14,DEN,2247,2202
2013-12-14,DET,2389,2416
2013-12-14,GS,2473,2406
2013-12-14,HOU,2584,2449
2013-12-14,IND,2249,2058
2013-12-14,LAC,2479,2382
2013-12-14,LAL,2224,2295
2013-12-14,MEM,2062,2140
2013-12-14,MIA,2258,2103
2013-12-14,MIL,2061,2262
2013-12-14,MIN,2431,2348
2013-12-14,NO,2172,2145
2013-12-14,NY,2055,2142
2013-12-14,OKC,2329,2172
2013-12-14,ORL,2244,2346
2013-12-14,PHI,2442,2622
2013-12-14,PHO,2253,2205
2013-12-14,POR,2447,2302
2013-12-14,SA,2277,2059
2013-12-14,SAC,2083,2153
2013-12-14,TOR,2068,2086
2013-12-14,UTA,2343,2542
2013-12-14,WAS,2061,2079
2013-12-15,ATL,2390,2391
2013-12-15,BKN,2193,2338
2013-12-15,BOS,2369,2393
2013-12-15,CHA,2169,2220
2013-12-15,CHI,2015,2042
2013-12-15,CLE,2172,2300
2013-12-15,DAL,2474,2439
2013-12-15,DEN,2247,2202
2013-12-15,DET,2389,2416
2013-12-15,GS,2473,2406
2013-12-15,HOU,2584,2449
2013-12-15,IND,2249,2058
2013-12-15,LAC,2592,2479
2013-12-15,LAL,2312,2380
2013-12-15,MEM,2062,2140
2013-12-15,MIA,2372,2210
2013-12-15,MIL,2154,2368
2013-12-15,MIN,2431,2348
2013-12-15,NO,2172,2145
2013-12-15,NY,2166,2248
2013-12-15,OKC,2329,2172
2013-12-15,ORL,2244,2346
2013-12-15,PHI,2547,2761
2013-12-15,PHO,2253,2205
2013-12-15,POR,2586,2407
2013-12-15,SA,2377,2143
2013-12-15,SAC,2083,2153
2013-12-15,TOR,2167,2163
2013-12-15,UTA,2427,2642
2013-12-15,WAS,2158,2192
2013-12-16,ATL,2390,2391
2013-12-16,BKN,2193,2338
2013-12-16,BOS,2369,2393
2013-12-16,CHA,2169,2220
2013-12-16,CHI,2015,2042
2013-12-16,CLE,2172,2300
2013-12-16,DAL,2474,2439
2013-12-16,DEN,2349,2295
2013-12-16,DET,2498,2527
2013-12-16,GS,2575,2512
2013-12-16,HOU,2675,2555
2013-12-16,IND,2249,2058
2013-12-16,LAC,2592,2479
2013-12-16,LAL,2312,2380
2013-12-16,MEM,2155,2241
2013-12-16,MIA,2372,2210
2013-12-16,MIL,2154,2368
2013-12-16,MIN,2532,2441
2013-12-16,NO,2265,2247
2013-12-16,NY,2166,2248
2013-12-16,OKC,2430,2270
2013-12-16,ORL,2342,2447
2013-12-16,PHI,2547,2761
2013-12-16,PHO,2359,2307
2013-12-16,POR,2697,2516
2013-12-16,SA,2377,2143
2013-12-16,SAC,2189,2244
2013-12-16,TOR,2167,2163
2013-12-16,UTA,2427,2642
2013-12-16,WAS,2158,2192
2013-12-17,ATL,2504,2491
2013-12-17,BKN,2323,2432
2013-12-17,BOS,2470,2490
2013-12-17,CHA,2169,2220
2013-12-17,CHI,2097,2125
2013-12-17,CLE,2172,2300
2013-12-17,DAL,2474,2439
2013-12-17,DEN,2349,2295
2013-12-17,DET,2599,2623
2013-12-17,GS,2575,2512
2013-12-17,HOU,2675,2555
2013-12-17,IND,2345,2159
2013-12-17,LAC,2707,2571
2013-12-17,LAL,2412,2494
2013-12-17,MEM,2155,2241
2013-12-17,MIA,2489,2304
2013-12-17,MIL,2154,2368
2013-12-17,MIN,2629,2542
2013-12-17,NO,2265,2247
2013-12-17,NY,2267,2350
2013-12-17,OKC,2430,2270
2013-12-17,ORL,2425,2529
2013-12-17,PHI,2641,2891
2013-12-17,PHO,2359,2307
2013-12-17,POR,2697,2516
2013-12-17,SA,2469,2258
2013-12-17,SAC,2189,2244
2013-12-17,TOR,2167,2163
2013-12-17,UTA,2521,2759
2013-12-17,WAS,2260,2293
2013-12-18,ATL,2504,2491
2013-12-18,BKN,2323,2432
2013-12-18,BOS,2470,2490
2013-12-18,CHA,2264,2307
2013-12-18,CHI,2097,2125
2013-12-18,CLE,2288,2419
2013-12-18,DAL,2474,2439
2013-12-18,DEN,2442,2400
2013-12-18,DET,2599,2623
2013-12-18,GS,2679,2605
2013-12-18,HOU,2675,2555
2013-12-18,IND,2345,2159
2013-12-18,LAC,2707,2571
2013-12-18,LAL,2508,2586
2013-12-18,MEM,2247,2337
2013-12-18,MIA,2489,2304
2013-12-18,MIL,2154,2368
2013-12-18,MIN,2629,2542
2013-12-18,NO,2358,2351
2013-12-18,NY,2267,2350
2013-12-18,OKC,2535,2363
2013-12-18,ORL,2425,2529
2013-12-18,PHI,2641,2891
2013-12-18,PHO,2359,2307
2013-12-18,POR,2816,2632
2013-12-18,SA,2469,2258
2013-12-18,SAC,2276,2339
2013-12-18,TOR,2167,2163
2013-12-18,UTA,2521,2759
2013-12-18,WAS,2260,2293
2013-12-19,ATL,2628,2598
2013-12-19,BKN,2430,2545
2013-12-19,BOS,2576,2597
2013-12-19,CHA,2368,2409
2013-12-19,CHI,2191,2234
2013-12-19,CLE,2288,2419
2013-12-19,DAL,2579,2530
2013-12-19,DEN,2442,2400
2013-12-19,DET,2706,2729
2013-12-19,GS,2679,2605
2013-12-19,HOU,2784,2649
2013-12-19,IND,2439,2256
2013-12-19,LAC,2815,2666
2013-12-19,LAL,2508,2586
2013-12-19,MEM,2338,2442
2013-12-19,MIA,2586,2398
2013-12-19,MIL,2255,2475
2013-12-19,MIN,2749,2651
2013-12-19,NO,2453,2459
2013-12-19,NY,2374,2451
2013-12-19,OKC,2535,2363
2013-12-19,ORL,2507,2615
2013-12-19,PHI,2641,2891
2013-12-19,PHO,2460,2415
2013-12-19,POR,2925,2752
2013-12-19,SA,2577,2359
2013-12-19,SAC,2383,2463
2013-12-19,TOR,2269,2267
2013-12-19,UTA,2607,2841
2013-12-19,WAS,2373,2400
2013-12-20,ATL,2628,2598
2013-12-20,BKN,2430,2545
2013-12-20,BOS,2576,2597
2013-12-20,CHA,2368,2409
2013-12-20,CHI,2286,2341
2013-12-20,CLE,2288,2419
2013-12-20,DAL,2579,2530
2013-12-20,DEN,2442,2400
2013-12-20,DET,2706,2729
2013-12-20,GS,2781,2709
2013-12-20,HOU,2784,2649
2013-12-20,IND,2439,2256
2013-12-20,LAC,2815,2666
2013-12-20,LAL,2508,2586
2013-12-20,MEM,2338,2442
2013-12-20,MIA,2586,2398
2013-12-20,MIL,2255,2475
2013-12-20,MIN,2749,2651
2013-12-20,NO,2453,2459
2013-12-20,NY,2374,2451
2013-12-20,OKC,2642,2458
2013-12-20,ORL,2507,2615
2013-12-20,PHI,2641,2891
2013-12-20,PHO,2460,2415
2013-12-20,POR,2925,2752
2013-12-20,SA,2681,2461
2013-12-20,SAC,2383,2463
2013-12-20,TOR,2269,2267
2013-12-20,UTA,2607,2841
2013-12-20,WAS,2373,2400
2013-12-21,ATL,2746,2683
2013-12-21,BKN,2550,2666
2013-12-21,BOS,2576,2597
2013-12-21,CHA,2484,2515
2013-12-21,CHI,2286,2341
2013-12-21,CLE,2402,2530
2013-12-21,DAL,2687,2639
2013-12-21,DEN,2541,2503
2013-12-21,DET,2812,2845
2013-12-21,GS,2781,2709
2013-12-21,HOU,2865,2763
2013-12-21,IND,2553,2337
2013-12-21,LAC,2815,2666
2013-12-21,LAL,2612,2677
2013-12-21,MEM,2338,2442
2013-12-21,MIA,2708,2501
2013-12-21,MIL,2366,2589
2013-12-21,MIN,2840,2755
2013-12-21,NO,2453,2459
2013-12-21,NY,2374,2451
2013-12-21,OKC,2642,2458
2013-12-21,ORL,2507,2615
2013-12-21,PHI,2762,3011
2013-12-21,PHO,2563,2514
2013-12-21,POR,2925,2752
2013-12-21,SA,2681,2461
2013-12-21,SAC,2486,2585
2013-12-21,TOR,2378,2375
2013-12-21,UTA,2692,2959
2013-12-21,WAS,2373,2400
2013-12-22,ATL,2746,2683
2013-12-22,BKN,2550,2666
2013-12-22,BOS,2675,2703
2013-12-22,CHA,2569,2603
2013-12-22,CHI,2386,2425
2013-12-22,CLE,2486,2630
2013-12-22,DAL,2795,2762
2013-12-22,DEN,2632,2615
2013-12-22,DET,2909,2959
2013-12-22,GS,2883,2792
2013-12-22,HOU,2979,2860
2013-12-22,IND,2553,2337
2013-12-22,LAC,2927,2757
2013-12-22,LAL,2695,2779
2013-12-22,MEM,2433,2529
2013-12-22,MIA,2708,2501
2013-12-22,MIL,2482,2695
2013-12-22,MIN,2840,2755
2013-12-22,NO,2560,2569
2013-12-22,NY,2461,2546
2013-12-22,OKC,2755,2558
2013-12-22,ORL,2607,2720
2013-12-22,PHI,2868,3127
2013-12-22,PHO,2686,2622
2013-12-22,POR,3035,2859
2013-12-22,SA,2781,2574
2013-12-22,SAC,2591,2685
2013-12-22,TOR,2378,2375
2013-12-22,UTA,2780,3044
2013-12-22,WAS,2479,2499
2013-12-23,ATL,2746,2683
2013-12-23,BKN,2550,2666
2013-12-23,BOS,2754,2809
2013-12-23,CHA,2569,2603
2013-12-23,CHI,2386,2425
2013-12-23,CLE,2486,2630
2013-12-23,DAL,2795,2762
2013-12-23,DEN,2632,2615
2013-12-23,DET,2909,2959
2013-12-23,GS,2883,2792
2013-12-23,HOU,2979,2860
2013-12-23,IND,2659,2416
2013-12-23,LAC,3047,2873
2013-12-23,LAL,2695,2779
2013-12-23,MEM,2433,2529
2013-12-23,MIA,2708,2501
2013-12-23,MIL,2482,2695
2013-12-23,MIN,2956,2875
2013-12-23,NO,2560,2569
2013-12-23,NY,2461,2546
2013-12-23,OKC,2853,2662
2013-12-23,ORL,2607,2720
2013-12-23,PHI,2868,3127
2013-12-23,PHO,2686,2622
2013-12-23,POR,3035,2859
2013-12-23,SA,2781,2574
2013-12-23,SAC,2591,2685
2013-12-23,TOR,2482,2473
2013-12-23,UTA,2780,3044
2013-12-23,WAS,2479,2499
2013-12-24,ATL,2865,2804
2013-12-24,BKN,2636,2769
2013-12-24,BOS,2754,2809
2013-12-24,CHA,2680,2713
2013-12-24,CHI,2386,2425
2013-12-24,CLE,2578,2745
2013-12-24,DAL,2906,2866
2013-12-24,DEN,2713,2704
2013-12-24,DET,3024,3051
2013-12-24,GS,2972,2873
2013-12-24,HOU,3083,2971
2013-12-24,IND,2762,2502
2013-12-24,LAC,3047,2873
2013-12-24,LAL,2785,2896
2013-12-24,MEM,2537,2623
2013-12-24,MIA,2829,2620
2013-12-24,MIL,2592,2806
2013-12-24,MIN,2956,2875
2013-12-24,NO,2673,2669
2013-12-24,NY,2564,2644
2013-12-24,OKC,2853,2662
2013-12-24,ORL,2705,2823
2013-12-24,PHI,2868,3127
2013-12-24,PHO,2803,2712
2013-12-24,POR,3035,2859
2013-12-24,SA,2893,2673
2013-12-24,SAC,2691,2798
2013-12-24,TOR,2581,2585
2013-12-24,UTA,2874,3148
2013-12-24,WAS,2479,2499
2013-12-26,ATL,2865,2804
2013-12-26,BKN,2714,2864
2013-12-26,BOS,2754,2809
2013-12-26,CHA,2680,2713
2013-12-26,CHI,2481,2503
2013-12-26,CLE,2578,2745
2013-12-26,DAL,2906,2866
2013-12-26,DEN,2713,2704
2013-12-26,DET,3024,3051
2013-12-26,GS,3077,2976
2013-12-26,HOU,3194,3069
2013-12-26,IND,2762,2502
2013-12-26,LAC,3150,2978
2013-12-26,LAL,2880,2997
2013-12-26,MEM,2537,2623
2013-12-26,MIA,2930,2715
2013-12-26,MIL,2592,2806
2013-12-26,MIN,2956,2875
2013-12-26,NO,2673,2669
2013-12-26,NY,2658,2767
2013-12-26,OKC,2976,2756
2013-12-26,ORL,2705,2823
2013-12-26,PHI,2868,3127
2013-12-26,PHO,2803,2712
2013-12-26,POR,3035,2859
2013-12-26,SA,2991,2784
2013-12-26,SAC,2691,2798
2013-12-26,TOR,2581,2585
2013-12-26,UTA,2874,3148
2013-12-26,WAS,2479,2499
2013-12-27,ATL,2992,2929
2013-12-27,BKN,2714,2864
2013-12-27,BOS,2754,2809
2013-12-27,CHA,2680,2713
2013-12-27,CHI,2481,2503
2013-12-27,CLE,2703,2872
2013-12-27,DAL,3013,2982
2013-12-27,DEN,2713,2704
2013-12-27,DET,3024,3051
2013-12-27,GS,3077,2976
2013-12-27,HOU,3294,3161
2013-12-27,IND,2762,2502
2013-12-27,LAC,3262,3094
2013-12-27,LAL,2880,2997
2013-12-27,MEM,2629,2723
2013-12-27,MIA,2930,2715
2013-12-27,MIL,2592,2806
2013-12-27,MIN,2956,2875
2013-12-27,NO,2673,2669
2013-12-27,NY,2658,2767
2013-12-27,OKC,2976,2756
2013-12-27,ORL,2705,2823
2013-12-27,PHI,2868,3127
2013-12-27,PHO,2803,2712
2013-12-27,POR,3151,2971
2013-12-27,SA,3107,2891
2013-12-27,SAC,2691,2798
2013-12-27,TOR,2581,2585
2013-12-27,UTA,2874,3148
2013-12-27,WAS,2479,2499
2013-12-28,ATL,2992,2929
2013-12-28,BKN,2818,2957
