gmDate,teamAbbr,teamRslt,teamPtsFor,teamPtsAgnst,opptAbbr,opptRslt,opptPtsFor,opptPtsAgnst
2015-03-16,CLE,0,0,0,MIA,1,0,0
2015-03-16,OKC,0,0,0,DAL,1,0,0
2015-03-16,CHA,0,0,0,UTA,1,0,0
2015-03-16,ATL,1,0,0,SAC,0,0,0
2015-03-16,LAL,0,0,0,GS,1,0,0
2015-03-17,MEM,0,0,0,DET,1,0,0
2015-03-17,SA,0,0,0,NY,1,0,0
2015-03-17,ORL,0,0,0,HOU,1,0,0
2015-03-17,MIL,0,0,0,NO,1,0,0
2015-03-17,CHA,0,0,0,LAC,1,0,0
2015-03-18,BKN,0,0,0,CLE,1,0,0
2015-03-18,DET,0,0,0,PHI,1,0,0
2015-03-18,POR,0,0,0,MIA,1,0,0
2015-03-18,MIN,0,0,0,TOR,1,0,0
2015-03-18,IND,0,0,0,CHI,1,0,0
2015-03-18,SA,1,0,0,MIL,0,0,0
2015-03-18,BOS,0,0,0,OKC,1,0,0
2015-03-18,ORL,0,0,0,DAL,1,0,0
2015-03-18,LAC,1,0,0,SAC,0,0,0
2015-03-18,ATL,0,0,0,GS,1,0,0
2015-03-18,WAS,1,0,0,UTA,0,0,0
2015-03-19,MIN,1,0,0,NY,0,0,0
2015-03-19,DEN,0,0,0,HOU,1,0,0
2015-03-19,NO,0,0,0,PHO,1,0,0
2015-03-19,UTA,1,0,0,LAL,0,0,0
2015-03-20,POR,0,0,0,ORL,1,0,0
2015-03-20,NY,0,0,0,PHI,1,0,0
2015-03-20,MIL,0,0,0,BKN,1,0,0
2015-03-20,IND,0,0,0,CLE,1,0,0
2015-03-20,DEN,0,0,0,MIA,1,0,0
2015-03-20,TOR,0,0,0,CHI,1,0,0
2015-03-20,ATL,0,0,0,OKC,1,0,0
2015-03-20,MEM,1,0,0,DAL,0,0,0
2015-03-20,BOS,0,0,0,SA,1,0,0
2015-03-20,CHA,0,0,0,SAC,1,0,0
2015-03-20,NO,0,0,0,GS,1,0,0
2015-03-20,WAS,0,0,0,LAC,1,0,0
2015-03-21,BKN,1,0,0,IND,0,0,0
2015-03-21,CHI,0,0,0,DET,1,0,0
2015-03-21,PHO,1,0,0,HOU,0,0,0
2015-03-21,POR,0,0,0,MEM,1,0,0
2015-03-21,UTA,0,0,0,GS,1,0,0
2015-03-22,CLE,1,0,0,MIL,0,0,0
2015-03-22,MIA,0,0,0,OKC,1,0,0
2015-03-22,SA,1,0,0,ATL,0,0,0
2015-03-22,NO,0,0,0,LAC,1,0,0
2015-03-22,NY,0,0,0,TOR,1,0,0
2015-03-22,WAS,0,0,0,SAC,1,0,0
2015-03-22,DET,1,0,0,BOS,0,0,0
2015-03-22,DEN,1,0,0,ORL,0,0,0
2015-03-22,CHA,1,0,0,MIN,0,0,0
2015-03-22,DAL,0,0,0,PHO,1,0,0
2015-03-22,PHI,0,0,0,LAL,1,0,0
2015-03-23,HOU,1,0,0,IND,0,0,0
2015-03-23,BOS,1,0,0,BKN,0,0,0
2015-03-23,MEM,1,0,0,NY,0,0,0
2015-03-23,CHA,0,0,0,CHI,1,0,0
2015-03-23,MIN,1,0,0,UTA,0,0,0
2015-03-23,WAS,0,0,0,GS,1,0,0
2015-03-24,TOR,0,0,0,DET,1,0,0
2015-03-24,MIA,0,0,0,MIL,1,0,0
2015-03-24,LAL,0,0,0,OKC,1,0,0
2015-03-24,SA,0,0,0,DAL,1,0,0
2015-03-24,PHI,0,0,0,SAC,1,0,0
2015-03-24,GS,1,0,0,POR,0,0,0
2015-03-25,BKN,1,0,0,CHA,0,0,0
2015-03-25,LAC,1,0,0,NY,0,0,0
2015-03-25,ATL,1,0,0,ORL,0,0,0
2015-03-25,IND,1,0,0,WAS,0,0,0
2015-03-25,MIA,1,0,0,BOS,0,0,0
2015-03-25,CHI,1,0,0,TOR,0,0,0
2015-03-25,CLE,1,0,0,MEM,0,0,0
2015-03-25,LAL,1,0,0,MIN,0,0,0
2015-03-25,HOU,1,0,0,NO,0,0,0
2015-03-25,PHI,1,0,0,DEN,0,0,0
2015-03-25,POR,1,0,0,UTA,0,0,0
2015-03-25,OKC,0,0,0,SA,1,0,0
2015-03-25,SAC,1,0,0,PHO,0,0,0
2015-03-26,IND,0,0,0,MIL,1,0,0
2015-03-27,DET,1,0,0,ORL,0,0,0
2015-03-27,LAC,1,0,0,PHI,0,0,0
2015-03-27,CHA,0,0,0,WAS,1,0,0
2015-03-27,MIA,0,0,0,ATL,1,0,0
2015-03-27,CLE,0,0,0,BKN,1,0,0
2015-03-27,BOS,1,0,0,NY,0,0,0
2015-03-27,LAL,0,0,0,TOR,1,0,0
2015-03-27,MIN,0,0,0,HOU,1,0,0
2015-03-27,GS,1,0,0,MEM,0,0,0
2015-03-27,SAC,0,0,0,NO,1,0,0
2015-03-27,DAL,0,0,0,SA,1,0,0
2015-03-27,UTA,0,0,0,DEN,1,0,0
2015-03-27,POR,1,0,0,PHO,0,0,0
2015-03-28,ATL,0,0,0,CHA,1,0,0
2015-03-28,NY,0,0,0,CHI,1,0,0
2015-03-28,GS,1,0,0,MIL,0,0,0
2015-03-28,OKC,0,0,0,UTA,1,0,0
2015-03-28,DEN,0,0,0,POR,1,0,0
2015-03-29,PHI,0,0,0,CLE,1,0,0
2015-03-29,LAL,0,0,0,BKN,1,0,0
2015-03-29,MIN,0,0,0,NO,1,0,0
2015-03-29,LAC,1,0,0,BOS,0,0,0
2015-03-29,DET,0,0,0,MIA,1,0,0
2015-03-29,HOU,1,0,0,WAS,0,0,0
2015-03-29,MEM,0,0,0,SA,1,0,0
2015-03-29,DAL,0,0,0,IND,1,0,0
2015-03-29,OKC,1,0,0,PHO,0,0,0
2015-03-30,BOS,1,0,0,CHA,0,0,0
2015-03-30,LAL,1,0,0,PHI,0,0,0
2015-03-30,MIL,0,0,0,ATL,1,0,0
2015-03-30,HOU,0,0,0,TOR,1,0,0
2015-03-30,SAC,0,0,0,MEM,1,0,0
2015-03-30,UTA,1,0,0,MIN,0,0,0
2015-03-30,PHO,0,0,0,POR,1,0,0
2015-03-31,IND,0,0,0,BKN,1,0,0
2015-03-31,ATL,0,0,0,DET,1,0,0
2015-03-31,SA,1,0,0,MIA,0,0,0
2015-03-31,GS,1,0,0,LAC,0,0,0
2015-04-01,DET,0,0,0,CHA,1,0,0
2015-04-01,SA,1,0,0,ORL,0,0,0
2015-04-01,PHI,0,0,0,WAS,1,0,0
2015-04-01,IND,0,0,0,BOS,1,0,0
2015-04-01,BKN,1,0,0,NY,0,0,0
2015-04-01,SAC,0,0,0,HOU,1,0,0
2015-04-01,CHI,0,0,0,MIL,1,0,0
2015-04-01,TOR,1,0,0,MIN,0,0,0
2015-04-01,DAL,1,0,0,OKC,0,0,0
2015-04-01,DEN,0,0,0,UTA,1,0,0
2015-04-01,LAC,1,0,0,POR,0,0,0
2015-04-01,NO,1,0,0,LAL,0,0,0
2015-04-02,MIA,0,0,0,CLE,1,0,0
2015-04-02,HOU,1,0,0,DAL,0,0,0
2015-04-02,PHO,0,0,0,GS,1,0,0
2015-04-03,CHA,0,0,0,IND,1,0,0
2015-04-03,NY,0,0,0,WAS,1,0,0
2015-04-03,MIL,1,0,0,BOS,0,0,0
2015-04-03,TOR,0,0,0,BKN,1,0,0
2015-04-03,DET,0,0,0,CHI,1,0,0
2015-04-03,OKC,0,0,0,MEM,1,0,0
2015-04-03,ORL,1,0,0,MIN,0,0,0
2015-04-03,DEN,0,0,0,SA,1,0,0
2015-04-03,NO,1,0,0,SAC,0,0,0
2015-04-03,POR,1,0,0,LAL,0,0,0
2015-04-04,PHI,0,0,0,CHA,1,0,0
2015-04-04,BKN,0,0,0,ATL,1,0,0
2015-04-04,MIA,0,0,0,DET,1,0,0
2015-04-04,BOS,1,0,0,TOR,0,0,0
2015-04-04,WAS,1,0,0,MEM,0,0,0
2015-04-04,GS,1,0,0,DAL,0,0,0
2015-04-04,ORL,1,0,0,MIL,0,0,0
2015-04-04,LAC,1,0,0,DEN,0,0,0
2015-04-04,UTA,0,0,0,PHO,1,0,0
2015-04-04,NO,0,0,0,POR,1,0,0
2015-04-05,HOU,1,0,0,OKC,0,0,0
2015-04-05,CHI,0,0,0,CLE,1,0,0
2015-04-05,MIA,0,0,0,IND,1,0,0
2015-04-05,GS,0,0,0,SA,1,0,0
2015-04-05,PHI,0,0,0,NY,1,0,0
2015-04-05,UTA,1,0,0,SAC,0,0,0
2015-04-05,LAC,1,0,0,LAL,0,0,0
2015-04-06,POR,0,0,0,BKN,1,0,0
2015-04-07,PHO,0,0,0,ATL,1,0,0
2015-04-07,CHA,0,0,0,MIA,1,0,0
2015-04-07,GS,0,0,0,NO,1,0,0
2015-04-07,SA,1,0,0,OKC,0,0,0
2015-04-07,MIN,0,0,0,SAC,1,0,0
2015-04-07,LAL,0,0,0,LAC,1,0,0
2015-04-08,TOR,1,0,0,CHA,0,0,0
2015-04-08,CHI,0,0,0,ORL,1,0,0
2015-04-08,WAS,1,0,0,PHI,0,0,0
2015-04-08,ATL,1,0,0,BKN,0,0,0
2015-04-08,BOS,1,0,0,DET,0,0,0
2015-04-08,IND,1,0,0,NY,0,0,0
2015-04-08,NO,0,0,0,MEM,1,0,0
2015-04-08,CLE,1,0,0,MIL,0,0,0
2015-04-08,HOU,0,0,0,SA,1,0,0
2015-04-08,LAL,0,0,0,DEN,1,0,0
2015-04-08,SAC,0,0,0,UTA,1,0,0
2015-04-08,PHO,0,0,0,DAL,1,0,0
2015-04-08,MIN,0,0,0,POR,1,0,0
2015-04-09,CHI,1,0,0,MIA,0,0,0
2015-04-09,POR,0,0,0,GS,1,0,0
2015-04-10,TOR,1,0,0,ORL,0,0,0
2015-04-10,CHA,0,0,0,ATL,1,0,0
2015-04-10,WAS,0,0,0,BKN,1,0,0
2015-04-10,BOS,1,0,0,CLE,0,0,0
2015-04-10,IND,1,0,0,DET,0,0,0
2015-04-10,MIL,1,0,0,NY,0,0,0
2015-04-10,SA,1,0,0,HOU,0,0,0
2015-04-10,PHO,0,0,0,NO,1,0,0
2015-04-10,SAC,0,0,0,OKC,1,0,0
2015-04-10,DAL,1,0,0,DEN,0,0,0
2015-04-10,MEM,1,0,0,UTA,0,0,0
2015-04-10,MIN,0,0,0,LAL,1,0,0
2015-04-11,NY,1,0,0,ORL,0,0,0
2015-04-11,TOR,1,0,0,MIA,0,0,0
2015-04-11,PHI,0,0,0,CHI,1,0,0
2015-04-11,MEM,0,0,0,LAC,1,0,0
2015-04-11,UTA,1,0,0,POR,0,0,0
2015-04-11,MIN,0,0,0,GS,1,0,0
2015-04-12,BKN,0,0,0,MIL,1,0,0
2015-04-12,CLE,0,0,0,BOS,1,0,0
2015-04-12,CHA,0,0,0,DET,1,0,0
2015-04-12,SAC,0,0,0,DEN,1,0,0
2015-04-12,OKC,0,0,0,IND,1,0,0
2015-04-12,ATL,0,0,0,WAS,1,0,0
2015-04-12,NO,0,0,0,HOU,1,0,0
2015-04-12,PHO,0,0,0,SA,1,0,0
2015-04-12,DAL,1,0,0,LAL,0,0,0
2015-04-13,HOU,1,0,0,CHA,0,0,0
2015-04-13,DET,0,0,0,CLE,1,0,0
2015-04-13,MIL,1,0,0,PHI,0,0,0
2015-04-13,NY,1,0,0,ATL,0,0,0
2015-04-13,CHI,1,0,0,BKN,0,0,0
2015-04-13,ORL,0,0,0,MIA,1,0,0
2015-04-13,NO,1,0,0,MIN,0,0,0
2015-04-13,POR,0,0,0,OKC,1,0,0
2015-04-13,DAL,0,0,0,UTA,1,0,0
2015-04-13,LAL,0,0,0,SAC,1,0,0
2015-04-13,MEM,0,0,0,GS,1,0,0
2015-04-13,DEN,0,0,0,LAC,1,0,0
2015-04-14,TOR,0,0,0,BOS,1,0,0
2015-04-14,WAS,0,0,0,IND,1,0,0
2015-04-14,LAC,1,0,0,PHO,0,0,0
2015-04-15,ATL,0,0,0,CHI,1,0,0
2015-04-15,POR,0,0,0,DAL,1,0,0
2015-04-15,UTA,0,0,0,HOU,1,0,0
2015-04-15,IND,0,0,0,MEM,1,0,0
2015-04-15,BOS,1,0,0,MIL,0,0,0
2015-04-15,OKC,1,0,0,MIN,0,0,0
2015-04-15,SA,0,0,0,NO,1,0,0
2015-04-15,ORL,0,0,0,BKN,1,0,0
2015-04-15,WAS,0,0,0,CLE,1,0,0
2015-04-15,DET,1,0,0,NY,0,0,0
2015-04-15,MIA,1,0,0,PHI,0,0,0
2015-04-15,CHA,0,0,0,TOR,1,0,0
2015-04-15,DEN,0,0,0,GS,1,0,0
2015-04-15,SAC,1,0,0,LAL,0,0,0
2015-10-27,DET,1,0,0,ATL,0,0,0
2015-10-27,CLE,0,0,0,CHI,1,0,0
2015-10-27,NO,0,0,0,GS,1,0,0
2015-10-28,WAS,1,0,0,ORL,0,0,0
2015-10-28,PHI,0,0,0,BOS,1,0,0
2015-10-28,CHI,1,0,0,BKN,0,0,0
2015-10-28,UTA,0,0,0,DET,1,0,0
2015-10-28,CHA,0,0,0,MIA,1,0,0
2015-10-28,IND,0,0,0,TOR,1,0,0
2015-10-28,DEN,1,0,0,HOU,0,0,0
2015-10-28,CLE,1,0,0,MEM,0,0,0
2015-10-28,NY,1,0,0,MIL,0,0,0
2015-10-28,SA,0,0,0,OKC,1,0,0
2015-10-28,DAL,1,0,0,PHO,0,0,0
2015-10-28,NO,0,0,0,POR,1,0,0
2015-10-28,LAC,1,0,0,SAC,0,0,0
2015-10-28,MIN,1,0,0,LAL,0,0,0
2015-10-29,MEM,1,0,0,IND,0,0,0
2015-10-29,ATL,1,0,0,NY,0,0,0
2015-10-29,DAL,0,0,0,LAC,1,0,0
2015-10-30,MIA,0,0,0,CLE,1,0,0
2015-10-30,OKC,1,0,0,ORL,0,0,0
2015-10-30,UTA,1,0,0,PHI,0,0,0
2015-10-30,TOR,1,0,0,BOS,0,0,0
2015-10-30,CHI,0,0,0,DET,1,0,0
2015-10-30,CHA,0,0,0,ATL,1,0,0
2015-10-30,WAS,1,0,0,MIL,0,0,0
2015-10-30,BKN,0,0,0,SA,1,0,0
2015-10-30,MIN,1,0,0,DEN,0,0,0
2015-10-30,GS,1,0,0,HOU,0,0,0
2015-10-30,LAL,0,0,0,SAC,1,0,0
2015-10-30,POR,0,0,0,PHO,1,0,0
2015-10-31,UTA,1,0,0,IND,0,0,0
2015-10-31,NY,1,0,0,WAS,0,0,0
2015-10-31,GS,1,0,0,NO,0,0,0
2015-10-31,BKN,0,0,0,MEM,1,0,0
2015-10-31,PHO,1,0,0,POR,0,0,0
2015-10-31,SAC,0,0,0,LAC,1,0,0
2015-11-01,ATL,1,0,0,CHA,0,0,0
2015-11-01,SA,1,0,0,BOS,0,0,0
2015-11-01,HOU,0,0,0,MIA,1,0,0
2015-11-01,MIL,0,0,0,TOR,1,0,0
2015-11-01,ORL,0,0,0,CHI,1,0,0
2015-11-01,DEN,0,0,0,OKC,1,0,0
2015-11-01,DAL,1,0,0,LAL,0,0,0
2015-11-02,CLE,1,0,0,PHI,0,0,0
2015-11-02,MIL,1,0,0,BKN,0,0,0
2015-11-02,SA,1,0,0,NY,0,0,0
2015-11-02,OKC,0,0,0,HOU,1,0,0
2015-11-02,POR,1,0,0,MIN,0,0,0
2015-11-02,MEM,0,0,0,GS,1,0,0
2015-11-02,PHO,0,0,0,LAC,1,0,0
2015-11-03,CHI,0,0,0,CHA,1,0,0
2015-11-03,IND,1,0,0,DET,0,0,0
2015-11-03,ATL,1,0,0,MIA,0,0,0
2015-11-03,ORL,1,0,0,NO,0,0,0
2015-11-03,TOR,1,0,0,DAL,0,0,0
2015-11-03,MEM,1,0,0,SAC,0,0,0
2015-11-03,DEN,1,0,0,LAL,0,0,0
2015-11-04,BOS,0,0,0,IND,1,0,0
2015-11-04,SA,0,0,0,WAS,1,0,0
2015-11-04,BKN,0,0,0,ATL,1,0,0
2015-11-04,NY,0,0,0,CLE,1,0,0
2015-11-04,ORL,0,0,0,HOU,1,0,0
2015-11-04,PHI,0,0,0,MIL,1,0,0
2015-11-04,TOR,1,0,0,OKC,0,0,0
2015-11-04,SAC,0,0,0,PHO,1,0,0
2015-11-04,POR,1,0,0,UTA,0,0,0
2015-11-04,LAC,0,0,0,GS,1,0,0
2015-11-05,OKC,0,0,0,CHI,1,0,0
2015-11-05,MIA,1,0,0,MIN,0,0,0
2015-11-05,CHA,1,0,0,DAL,0,0,0
2015-11-05,UTA,1,0,0,DEN,0,0,0
2015-11-05,MEM,0,0,0,POR,1,0,0
2015-11-06,TOR,0,0,0,ORL,1,0,0
2015-11-06,WAS,0,0,0,BOS,1,0,0
2015-11-06,LAL,1,0,0,BKN,0,0,0
2015-11-06,PHI,0,0,0,CLE,1,0,0
2015-11-06,MIL,1,0,0,NY,0,0,0
2015-11-06,MIA,0,0,0,IND,1,0,0
2015-11-06,ATL,1,0,0,NO,0,0,0
2015-11-06,DET,1,0,0,PHO,0,0,0
2015-11-06,DEN,0,0,0,GS,1,0,0
2015-11-06,HOU,1,0,0,SAC,0,0,0
2015-11-07,MIN,1,0,0,CHI,0,0,0
2015-11-07,ORL,1,0,0,PHI,0,0,0
2015-11-07,WAS,0,0,0,ATL,1,0,0
2015-11-07,NO,0,0,0,DAL,1,0,0
2015-11-07,BKN,0,0,0,MIL,1,0,0
2015-11-07,CHA,0,0,0,SA,1,0,0
2015-11-07,MEM,0,0,0,UTA,1,0,0
2015-11-07,GS,1,0,0,SAC,0,0,0
2015-11-07,HOU,1,0,0,LAC,0,0,0
2015-11-08,IND,0,0,0,CLE,1,0,0
2015-11-08,LAL,0,0,0,NY,1,0,0
2015-11-08,TOR,0,0,0,MIA,1,0,0
2015-11-08,PHO,0,0,0,OKC,1,0,0
2015-11-08,DET,1,0,0,POR,0,0,0
2015-11-09,ORL,0,0,0,IND,1,0,0
2015-11-09,CHI,1,0,0,PHI,0,0,0
2015-11-09,MIN,1,0,0,ATL,0,0,0
2015-11-09,POR,0,0,0,DEN,1,0,0
2015-11-09,SA,1,0,0,SAC,0,0,0
2015-11-09,DET,0,0,0,GS,1,0,0
2015-11-09,MEM,0,0,0,LAC,1,0,0
2015-11-10,UTA,0,0,0,CLE,1,0,0
2015-11-10,OKC,1,0,0,WAS,0,0,0
2015-11-10,LAL,0,0,0,MIA,1,0,0
2015-11-10,NY,1,0,0,TOR,0,0,0
2015-11-10,BOS,1,0,0,MIL,0,0,0
2015-11-10,CHA,1,0,0,MIN,0,0,0
2015-11-10,DAL,0,0,0,NO,1,0,0
2015-11-11,NY,0,0,0,CHA,1,0,0
2015-11-11,LAL,0,0,0,ORL,1,0,0
2015-11-11,TOR,1,0,0,PHI,0,0,0
2015-11-11,IND,1,0,0,BOS,0,0,0
2015-11-11,NO,0,0,0,ATL,1,0,0
2015-11-11,LAC,0,0,0,DAL,1,0,0
2015-11-11,BKN,1,0,0,HOU,0,0,0
2015-11-11,GS,1,0,0,MEM,0,0,0
2015-11-11,MIL,0,0,0,DEN,1,0,0
2015-11-11,DET,0,0,0,SAC,1,0,0
2015-11-11,SA,1,0,0,POR,0,0,0
2015-11-12,UTA,0,0,0,MIA,1,0,0
2015-11-12,GS,1,0,0,MIN,0,0,0
2015-11-12,LAC,0,0,0,PHO,1,0,0
2015-11-13,MIN,0,0,0,IND,1,0,0
2015-11-13,UTA,0,0,0,ORL,1,0,0
2015-11-13,ATL,0,0,0,BOS,1,0,0
2015-11-13,CLE,1,0,0,NY,0,0,0
2015-11-13,NO,0,0,0,TOR,1,0,0
2015-11-13,CHA,0,0,0,CHI,1,0,0
2015-11-13,POR,0,0,0,MEM,1,0,0
2015-11-13,PHI,0,0,0,OKC,1,0,0
2015-11-13,LAL,0,0,0,DAL,1,0,0
2015-11-13,HOU,0,0,0,DEN,1,0,0
2015-11-13,BKN,0,0,0,SAC,1,0,0
2015-11-14,DET,0,0,0,LAC,1,0,0
2015-11-14,ORL,0,0,0,WAS,1,0,0
2015-11-14,DAL,1,0,0,HOU,0,0,0
2015-11-14,CLE,0,0,0,MIL,1,0,0
2015-11-14,PHI,0,0,0,SA,1,0,0
2015-11-14,DEN,0,0,0,PHO,1,0,0
2015-11-14,BKN,0,0,0,GS,1,0,0
2015-11-15,NO,0,0,0,NY,1,0,0
2015-11-15,MEM,1,0,0,MIN,0,0,0
2015-11-15,POR,0,0,0,CHA,1,0,0
2015-11-15,UTA,1,0,0,ATL,0,0,0
2015-11-15,BOS,1,0,0,OKC,0,0,0
2015-11-15,TOR,0,0,0,SAC,1,0,0
2015-11-15,DET,0,0,0,LAL,1,0,0
2015-11-16,DAL,1,0,0,PHI,0,0,0
2015-11-16,IND,0,0,0,CHI,1,0,0
2015-11-16,BOS,1,0,0,HOU,0,0,0
2015-11-16,OKC,0,0,0,MEM,1,0,0
2015-11-16,POR,0,0,0,SA,1,0,0
2015-11-16,LAL,0,0,0,PHO,1,0,0
2015-11-17,MIL,0,0,0,WAS,1,0,0
2015-11-17,ATL,0,0,0,BKN,1,0,0
2015-11-17,CLE,0,0,0,DET,1,0,0
2015-11-17,MIN,1,0,0,MIA,0,0,0
2015-11-17,CHA,0,0,0,NY,1,0,0
2015-11-17,DEN,1,0,0,NO,0,0,0
2015-11-17,TOR,0,0,0,GS,1,0,0
2015-11-18,BKN,0,0,0,CHA,1,0,0
2015-11-18,MIN,0,0,0,ORL,1,0,0
2015-11-18,IND,1,0,0,PHI,0,0,0
2015-11-18,DAL,1,0,0,BOS,0,0,0
2015-11-18,SAC,0,0,0,ATL,1,0,0
2015-11-18,POR,0,0,0,HOU,1,0,0
2015-11-18,NO,0,0,0,OKC,1,0,0
2015-11-18,DEN,0,0,0,SA,1,0,0
2015-11-18,TOR,0,0,0,UTA,1,0,0
2015-11-18,CHI,1,0,0,PHO,0,0,0
2015-11-19,SAC,0,0,0,MIA,1,0,0
2015-11-19,MIL,0,0,0,CLE,1,0,0
2015-11-19,GS,1,0,0,LAC,0,0,0
2015-11-20,PHI,0,0,0,CHA,1,0,0
2015-11-20,BKN,0,0,0,BOS,1,0,0
2015-11-20,HOU,0,0,0,MEM,1,0,0
2015-11-20,DET,1,0,0,MIN,0,0,0
2015-11-20,SA,0,0,0,NO,1,0,0
2015-11-20,NY,1,0,0,OKC,0,0,0
2015-11-20,UTA,0,0,0,DAL,1,0,0
2015-11-20,PHO,1,0,0,DEN,0,0,0
2015-11-20,LAC,0,0,0,POR,1,0,0
2015-11-20,CHI,0,0,0,GS,1,0,0
2015-11-20,TOR,1,0,0,LAL,0,0,0
2015-11-21,SAC,1,0,0,ORL,0,0,0
2015-11-21,MIL,0,0,0,IND,1,0,0
2015-11-21,ATL,0,0,0,CLE,1,0,0
2015-11-21,WAS,1,0,0,DET,0,0,0
2015-11-21,NY,1,0,0,HOU,0,0,0
2015-11-21,PHI,0,0,0,MIA,1,0,0
2015-11-21,MEM,0,0,0,SA,1,0,0
2015-11-22,TOR,1,0,0,LAC,0,0,0
2015-11-22,BOS,0,0,0,BKN,1,0,0
2015-11-22,PHO,0,0,0,NO,1,0,0
2015-11-22,DAL,0,0,0,OKC,1,0,0
2015-11-22,GS,1,0,0,DEN,0,0,0
2015-11-22,POR,1,0,0,LAL,0,0,0
2015-11-23,SAC,0,0,0,CHA,1,0,0
2015-11-23,ORL,0,0,0,CLE,1,0,0
2015-11-23,NY,0,0,0,MIA,1,0,0
2015-11-23,DET,0,0,0,MIL,1,0,0
2015-11-23,PHI,0,0,0,MIN,1,0,0
2015-11-23,PHO,0,0,0,SA,1,0,0
2015-11-23,OKC,1,0,0,UTA,0,0,0
2015-11-24,IND,1,0,0,WAS,0,0,0
2015-11-24,BOS,0,0,0,ATL,1,0,0
2015-11-24,DAL,0,0,0,MEM,1,0,0
2015-11-24,LAC,1,0,0,DEN,0,0,0
2015-11-24,CHI,1,0,0,POR,0,0,0
2015-11-24,LAL,0,0,0,GS,1,0,0
2015-11-25,WAS,0,0,0,CHA,1,0,0
2015-11-25,NY,0,0,0,ORL,1,0,0
2015-11-25,PHI,0,0,0,BOS,1,0,0
2015-11-25,MIA,0,0,0,DET,1,0,0
2015-11-25,CLE,0,0,0,TOR,1,0,0
2015-11-25,MEM,1,0,0,HOU,0,0,0
2015-11-25,SAC,1,0,0,MIL,0,0,0
2015-11-25,ATL,0,0,0,MIN,1,0,0
2015-11-25,BKN,0,0,0,OKC,1,0,0
2015-11-25,DAL,0,0,0,SA,1,0,0
2015-11-25,NO,1,0,0,PHO,0,0,0
2015-11-25,UTA,1,0,0,LAC,0,0,0
2015-11-27,CLE,1,0,0,CHA,0,0,0
2015-11-27,MIL,0,0,0,ORL,1,0,0
2015-11-27,WAS,0,0,0,BOS,1,0,0
2015-11-27,MIA,1,0,0,NY,0,0,0
2015-11-27,PHI,0,0,0,HOU,1,0,0
2015-11-27,CHI,0,0,0,IND,1,0,0
2015-11-27,ATL,1,0,0,MEM,0,0,0
2015-11-27,DET,0,0,0,OKC,1,0,0
2015-11-27,SA,1,0,0,DEN,0,0,0
2015-11-27,GS,1,0,0,PHO,0,0,0
2015-11-27,MIN,1,0,0,SAC,0,0,0
2015-11-27,NO,0,0,0,LAC,1,0,0
2015-11-28,TOR,1,0,0,WAS,0,0,0
2015-11-28,BKN,0,0,0,CLE,1,0,0
2015-11-28,DEN,0,0,0,DAL,1,0,0
2015-11-28,ATL,0,0,0,SA,1,0,0
2015-11-28,NO,0,0,0,UTA,1,0,0
2015-11-28,LAL,0,0,0,POR,1,0,0
2015-11-28,SAC,0,0,0,GS,1,0,0
2015-11-29,MIL,0,0,0,CHA,1,0,0
2015-11-29,MIN,0,0,0,LAC,1,0,0
2015-11-29,DET,0,0,0,BKN,1,0,0
2015-11-29,PHI,0,0,0,MEM,1,0,0
2015-11-29,BOS,0,0,0,ORL,1,0,0
2015-11-29,PHO,1,0,0,TOR,0,0,0
2015-11-29,HOU,1,0,0,NY,0,0,0
2015-11-29,IND,1,0,0,LAL,0,0,0
2015-11-30,HOU,0,0,0,DET,1,0,0
2015-11-30,BOS,1,0,0,MIA,0,0,0
2015-11-30,OKC,0,0,0,ATL,1,0,0
2015-11-30,SA,0,0,0,CHI,1,0,0
2015-11-30,DEN,0,0,0,MIL,1,0,0
2015-11-30,GS,1,0,0,UTA,0,0,0
2015-11-30,DAL,0,0,0,SAC,1,0,0
2015-11-30,POR,0,0,0,LAC,1,0,0
2015-12-01,WAS,1,0,0,CLE,0,0,0
2015-12-01,LAL,0,0,0,PHI,1,0,0
2015-12-01,PHO,0,0,0,BKN,1,0,0
2015-12-01,ORL,1,0,0,MIN,0,0,0
2015-12-01,MEM,1,0,0,NO,0,0,0
2015-12-01,DAL,1,0,0,POR,0,0,0
2015-12-02,GS,1,0,0,CHA,0,0,0
2015-12-02,LAL,1,0,0,WAS,0,0,0
2015-12-02,PHO,0,0,0,DET,1,0,0
2015-12-02,PHI,0,0,0,NY,1,0,0
2015-12-02,TOR,1,0,0,ATL,0,0,0
2015-12-02,DEN,0,0,0,CHI,1,0,0
2015-12-02,NO,0,0,0,HOU,1,0,0
2015-12-02,MIL,0,0,0,SA,1,0,0
2015-12-02,IND,1,0,0,LAC,0,0,0
2015-12-03,OKC,0,0,0,MIA,1,0,0
2015-12-03,DEN,1,0,0,TOR,0,0,0
2015-12-03,ORL,1,0,0,UTA,0,0,0
2015-12-03,SA,1,0,0,MEM,0,0,0
2015-12-03,IND,0,0,0,POR,1,0,0
2015-12-03,BOS,1,0,0,SAC,0,0,0
2015-12-04,BKN,0,0,0,NY,1,0,0
2015-12-04,PHO,0,0,0,WAS,1,0,0
2015-12-04,MIL,0,0,0,DET,1,0,0
2015-12-04,LAL,0,0,0,ATL,1,0,0
2015-12-04,HOU,1,0,0,DAL,0,0,0
2015-12-04,CLE,0,0,0,NO,1,0,0
